respondent_id,persona_label,age_group,city_tier,business_type,business_age,annual_turnover,decision_authority,adoption_cycle,payment_methods,monthly_payment_vol,cash_flow_crisis_freq,has_credit_card,working_capital_crisis,pays_vendor_pay,pays_gst_tax,pays_rent,pays_utility,pays_salary,pays_saas_sub,pays_insurance,pays_loan_emi,num_payment_types,tried_Razorpay_PayU,tried_BharatPe,tried_Instamojo,tried_Bank_netbanking,tried_NBFC_apps,tried_None,switching_trigger,biggest_concern,fraud_experience,bad_fintech_exp,rbi_importance,digital_comfort,onboarding_pref,vendor_pay_usefulness,settlement_pref,max_fee_tolerance,feat_reconciliation,feat_analytics,feat_virtual_cards,feat_gst_filing,feat_invoice_finance,feat_payroll_bridge,fx_interest,credit_card_limit,saas_budget,gst_importance,accounting_software,tool_CRM,tool_Cloud_storage,tool_HR_payroll,tool_Project_mgmt,tool_Accounting_sw,tool_None,peer_network_size,social_influence_score,pain_point,cash_pressure_months,festival_spike,bc1_fee_tradeoff,bc2_disqualifier,adoption_intent
R1301,P3_TradSME,46-55,Tier3,Consulting,3-7yr,<25L,Owner alone,2-4weeks,Cash,<1L,Never,No_planning,Yes_manageable,1,1,0,1,1,0,1,0,5,1,0,0,1,0,0,Better_support,Platform_shutdown,No,No_bad_exp,3.0,Very_comfortable,Phone_agent,2,Lowest_fee,No_fee,3,2,1,4,3,4,No_domestic,5L-15L,Nothing,1,Tally,0,1,0,1,0,1,20+,2,Card_not_accepted,No_pattern,Yes_significant,Classic_1pct,Maybe,1
R1302,P3_TradSME,46-55,Tier2,IT/Software,7+yr,25L-1Cr,With CA,>3months,UPI,5L-25L,Frequently,No_planning,No_stable,1,1,0,0,1,0,1,0,4,0,0,0,1,0,0,Lower_fee,Data_security,Yes_minor,No_bad_exp,5.0,Not_comfortable,CA_setup,4,Lowest_fee,1.5-2pct,4,3,2,3,3,3,No_domestic,No_card,500-1500,3,Excel,0,1,0,0,0,0,1-5,5,GST_complex,Apr-Jun,Yes_slightly,Instant_2.5pct,Probably_yes,0
R1303,P3_TradSME,46-55,Tier1,Real Estate,7+yr,25L-1Cr,Owner alone,>3months,Credit Card,5L-25L,Never,No_no_need,No_stable,1,0,0,1,0,0,1,1,4,0,0,0,1,0,0,Bank_trust,Hidden_charges,No,No_exp,4.0,Cautious,CA_setup,5,Next_day,1.5-2pct,3,2,3,3,3,4,No_domestic,No_card,500-1500,3,CA_manages,0,0,0,1,1,0,20+,2,No_single_view,Apr-Jun,Decreases,Classic_1pct,Probably_yes,2
R1304,P3_TradSME,46-55,Tier2,Other SME,1-3yr,1Cr-5Cr,Owner alone,>3months,Cheque,1L-5L,Sometimes,No_no_need,No_stable,1,1,1,0,0,1,0,0,4,0,0,1,0,1,0,Better_integration,CA_wont_approve,Yes_minor,No_bad_exp,5.0,Cautious,CA_setup,4,Same_day,1.5-2pct,4,3,3,4,4,3,No_domestic,No_card,500-1500,4,CA_manages,0,0,0,0,0,0,1-5,4,GST_complex,Oct-Dec,Yes_significant,Instant_2.5pct,Probably_yes,2
R1305,P3_TradSME,46-55,Tier3,IT/Software,7+yr,25L-1Cr,Partner,1-3months,Credit Card,5L-25L,Frequently,Yes_personal,No_stable,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,Lower_fee,Not_RBI_regulated,Prefer_not_say,No_bad_exp,4.0,Not_comfortable,Phone_agent,3,T+3,No_fee,3,4,3,3,2,2,Yes_intl_vendors,No_card,500-1500,2,Zoho_QB,0,1,0,0,0,1,6-20,2,Manual_reconciliation,Consistent,Yes_significant,Classic_1pct,Maybe,1
R1306,P3_TradSME,46-55,Tier1,Other SME,7+yr,1Cr-5Cr,Owner alone,<1week,Cash,<1L,Rarely,No_planning,Yes_manageable,1,0,1,1,1,0,1,1,6,1,0,0,1,0,0,Better_integration,Platform_shutdown,Yes_minor,No_bad_exp,5.0,Not_comfortable,CA_setup,5,Lowest_fee,No_fee,1,3,2,3,2,3,Not_applicable,>15L,1500-3000,5,CA_manages,0,1,0,0,0,0,None,1,Manual_reconciliation,Consistent,No_change,Instant_2.5pct,Yes_need_float,0
R1307,P3_TradSME,46-55,Tier1,Other SME,7+yr,<25L,With CA,1-3months,Mixed,5L-25L,Sometimes,No_planning,Yes_manageable,0,1,1,1,1,0,0,1,5,0,1,0,1,0,0,Bank_trust,CA_wont_approve,No,Yes_very_cautious,3.0,Comfortable,Phone_agent,4,Lowest_fee,<1pct,2,3,2,3,3,3,Not_applicable,5L-15L,500-1500,5,Tally,0,0,0,0,0,0,1-5,5,Manual_reconciliation,Oct-Dec,No_change,Classic_1pct,Probably_yes,2
R1308,P3_TradSME,26-35,Tier1,Other SME,7+yr,1Cr-5Cr,With CA,1-3months,Cash,1L-5L,Sometimes,Yes_corporate,No_stable,1,0,1,0,1,1,0,0,4,1,0,0,1,0,0,Lower_fee,Not_RBI_regulated,No,No_exp,5.0,Not_comfortable,Self_tutorial,2,Lowest_fee,1-1.5pct,4,3,2,3,1,3,Not_applicable,1L-5L,500-1500,4,CA_manages,0,0,0,0,0,1,1-5,4,Manual_reconciliation,Jul-Sep,Yes_slightly,Instant_2.5pct,No_only_situational,1
R1309,P3_TradSME,36-45,Tier1,Other SME,7+yr,25L-1Cr,Owner alone,2-4weeks,UPI,5L-25L,Rarely,No_planning,Ongoing,1,0,0,0,1,0,0,0,2,0,1,1,1,0,1,All_in_one,Not_RBI_regulated,Yes_minor,No_exp,4.0,Cautious,Phone_agent,3,Lowest_fee,1.5-2pct,1,2,3,3,3,3,No_domestic,>15L,500-1500,4,Busy_Marg,0,0,0,0,1,1,1-5,3,Card_not_accepted,Consistent,Yes_significant,Instant_2.5pct,Maybe,0
R1310,P3_TradSME,56+,Tier2,Other SME,<1yr,1Cr-5Cr,With CA,1-3months,Cheque,5L-25L,Never,Yes_personal,Yes_manageable,1,1,1,0,0,0,0,0,3,1,0,0,1,0,0,Bank_trust,Data_security,Prefer_not_say,No_bad_exp,4.0,Cautious,WhatsApp_chat,2,Next_day,1-1.5pct,3,3,3,3,3,3,No_domestic,1L-5L,Nothing,4,Tally,0,0,0,0,1,0,None,3,Cashflow_timing,Jul-Sep,Yes_significant,Instant_2.5pct,Maybe,1
R1311,P3_TradSME,46-55,Tier1,Real Estate,1-3yr,25L-1Cr,Owner alone,>3months,Cash,5L-25L,Frequently,No_no_need,No_stable,1,1,0,1,1,0,0,0,4,0,0,0,1,0,0,Better_integration,CA_wont_approve,Yes_minor,No_exp,5.0,Comfortable,CA_setup,3,Next_day,1.5-2pct,4,4,1,3,2,4,No_domestic,5L-15L,<500,3,CA_manages,0,0,0,0,0,1,6-20,5,GST_complex,Oct-Dec,Decreases,Classic_1pct,Probably_yes,1
R1312,P3_TradSME,56+,Tier1,Consulting,7+yr,1Cr-5Cr,Owner alone,1-3months,NEFT/RTGS,<1L,Never,Yes_personal,Ongoing,1,0,0,1,1,0,0,0,3,1,1,0,1,0,0,Lower_fee,No_concerns,Prefer_not_say,No_bad_exp,4.0,Comfortable,WhatsApp_chat,1,Lowest_fee,No_fee,4,3,4,3,2,3,No_domestic,<1L,Nothing,4,Excel,0,0,1,0,0,0,6-20,2,No_single_view,No_pattern,Yes_significant,Instant_2.5pct,No_only_situational,0
R1313,P3_TradSME,56+,Metro,Other SME,7+yr,1Cr-5Cr,With CA,<1week,UPI,<1L,Sometimes,No_planning,Yes_manageable,1,1,0,1,0,0,0,0,3,0,0,0,1,1,0,Bank_trust,Not_RBI_regulated,No,Yes_very_cautious,3.0,Not_comfortable,Phone_agent,1,Lowest_fee,1-1.5pct,3,4,3,5,2,3,Maybe_future,1L-5L,Nothing,3,Excel,0,0,0,0,1,0,6-20,4,Manual_reconciliation,No_pattern,Yes_significant,Instant_2.5pct,No_only_situational,1
R1314,P3_TradSME,46-55,Metro,Real Estate,3-7yr,25L-1Cr,With CA,>3months,Cash,<1L,Sometimes,Yes_personal,Ongoing,1,0,1,1,0,0,1,0,4,1,0,0,1,0,0,Better_integration,Platform_shutdown,Yes_minor,No_exp,2.0,Comfortable,WhatsApp_chat,5,T+3,1.5-2pct,3,3,1,4,3,3,Maybe_future,<1L,Nothing,3,Tally,0,0,1,0,0,0,6-20,2,No_single_view,Jan-Mar,Yes_slightly,Classic_1pct,Probably_yes,2
R1315,P3_TradSME,56+,Tier2,Other SME,7+yr,25L-1Cr,CFO,1-3months,Cheque,1L-5L,Rarely,No_no_need,Yes_severe,1,1,1,0,0,0,1,0,4,0,0,0,0,0,0,Lower_fee,No_concerns,Yes_minor,Yes_open,2.0,Cautious,Self_tutorial,3,Lowest_fee,1.5-2pct,3,3,3,3,2,3,No_domestic,1L-5L,<500,5,Busy_Marg,0,0,1,0,1,0,6-20,4,Cashflow_timing,Jul-Sep,Yes_significant,Instant_2.5pct,Probably_yes,3
R1316,P3_TradSME,46-55,Tier3,Other SME,<1yr,<25L,Owner alone,>3months,NEFT/RTGS,<1L,Frequently,Yes_personal,Ongoing,1,0,0,1,0,0,0,0,2,1,1,0,1,0,1,Bank_trust,Hidden_charges,No,Yes_very_cautious,3.0,Comfortable,Inperson_visit,3,Next_day,2-2.5pct,3,3,2,4,3,2,Yes_intl_vendors,No_card,<500,4,CA_manages,0,0,1,0,0,0,1-5,4,Cashflow_timing,Consistent,Yes_significant,Instant_2.5pct,No_only_situational,0
R1317,P3_TradSME,36-45,Tier3,Other SME,3-7yr,25L-1Cr,Partner,1-3months,Cash,<1L,Rarely,No_planning,No_stable,1,1,1,1,0,0,0,1,5,0,1,0,1,0,0,Better_integration,CA_wont_approve,Yes_minor,No_bad_exp,5.0,Cautious,Phone_agent,4,Lowest_fee,No_fee,4,4,2,3,3,3,Yes_intl_vendors,5L-15L,Nothing,1,Zoho_QB,0,0,0,0,1,0,6-20,2,High_bank_charges,Consistent,No_change,Classic_1pct,Probably_yes,1
R1318,P3_TradSME,46-55,Tier2,Other SME,7+yr,25L-1Cr,With CA,1-3months,NEFT/RTGS,1L-5L,Never,Yes_personal,Yes_manageable,0,1,1,0,0,0,0,0,2,0,1,0,1,0,0,Better_support,CA_wont_approve,No,Yes_open,5.0,Cautious,CA_setup,4,Next_day,<1pct,1,3,3,3,2,3,Maybe_future,5L-15L,<500,3,Tally,1,0,0,0,0,0,6-20,3,No_single_view,Oct-Dec,Yes_slightly,Classic_1pct,Probably_yes,0
R1319,P3_TradSME,46-55,Metro,Consulting,7+yr,>5Cr,CFO,>3months,UPI,5L-25L,Sometimes,No_planning,Yes_manageable,0,1,0,1,1,0,0,0,3,0,1,0,1,0,0,Lower_fee,CA_wont_approve,No,Yes_open,4.0,Cautious,WhatsApp_chat,5,Next_day,1.5-2pct,4,2,3,4,4,2,No_domestic,1L-5L,<500,3,CA_manages,0,0,0,0,1,0,1-5,3,Cashflow_timing,Consistent,Yes_significant,Classic_1pct,Yes_need_float,2
R1320,P3_TradSME,46-55,Tier2,Real Estate,3-7yr,25L-1Cr,With CA,1-3months,NEFT/RTGS,1L-5L,Sometimes,Yes_personal,No_stable,0,1,1,1,1,0,1,0,5,0,0,1,1,0,1,Better_support,CA_wont_approve,No,No_bad_exp,5.0,Very_comfortable,Self_tutorial,2,Same_day,<1pct,3,3,2,3,2,4,Yes_intl_vendors,No_card,<500,4,No_system,0,0,1,0,0,0,6-20,1,No_single_view,Apr-Jun,No_change,Instant_2.5pct,Probably_yes,1
R1321,P3_TradSME,46-55,Tier1,Other SME,7+yr,<25L,With CA,2-4weeks,UPI,5L-25L,Rarely,No_no_need,Ongoing,1,0,1,0,0,0,0,1,3,0,0,1,0,0,0,Better_integration,Platform_shutdown,No,No_bad_exp,4.0,Cautious,CA_setup,5,Lowest_fee,1.5-2pct,3,3,2,3,3,2,Maybe_future,1L-5L,<500,4,Busy_Marg,0,0,0,0,0,0,1-5,2,No_single_view,Oct-Dec,Yes_slightly,Classic_1pct,Maybe,1
R1322,P3_TradSME,26-35,Tier3,Other SME,7+yr,<25L,Partner,1-3months,Cash,<1L,Never,No_no_need,Yes_severe,1,1,0,0,0,1,0,0,3,1,0,0,1,0,0,Better_integration,Hidden_charges,Yes_minor,Yes_very_cautious,4.0,Cautious,WhatsApp_chat,3,T+3,<1pct,5,3,3,3,3,2,No_domestic,1L-5L,1500-3000,4,Tally,0,0,0,0,1,0,1-5,3,Cashflow_timing,Consistent,Decreases,Classic_1pct,Probably_yes,2
R1323,P3_TradSME,36-45,Metro,Other SME,7+yr,<25L,With CA,>3months,NEFT/RTGS,1L-5L,Rarely,No_no_need,No_stable,0,1,0,1,1,0,0,0,3,0,1,0,1,0,0,All_in_one,Hidden_charges,,No_exp,,Cautious,Phone_agent,2,T+3,<1pct,3,4,3,3,4,3,No_domestic,1L-5L,Nothing,5,Zoho_QB,0,0,0,0,0,0,6-20,1,No_single_view,Apr-Jun,No_change,Classic_1pct,No_only_situational,0
R1324,P3_TradSME,36-45,Tier2,Other SME,7+yr,1Cr-5Cr,Partner,2-4weeks,UPI,<1L,Never,No_planning,Yes_manageable,1,1,1,1,0,0,0,0,4,1,1,0,0,1,0,Bank_trust,CA_wont_approve,No,Yes_open,4.0,Cautious,CA_setup,4,Lowest_fee,1.5-2pct,2,4,2,4,4,2,No_domestic,<1L,500-1500,3,No_system,0,1,0,0,1,0,1-5,3,Cashflow_timing,Oct-Dec,Yes_slightly,Classic_1pct,No_only_situational,0
R1325,P3_TradSME,36-45,Tier3,Real Estate,7+yr,<25L,With CA,1-3months,Cash,1L-5L,Never,No_no_need,Yes_manageable,1,1,1,0,0,0,0,0,3,0,0,0,1,0,0,Lower_fee,Data_security,Prefer_not_say,Yes_very_cautious,5.0,Not_comfortable,Phone_agent,4,T+3,1.5-2pct,3,3,4,3,4,2,Maybe_future,1L-5L,Nothing,5,Tally,0,0,1,0,0,1,1-5,5,GST_complex,No_pattern,No_change,Classic_1pct,Maybe,1
R1326,P3_TradSME,36-45,Tier2,Other SME,3-7yr,<25L,CFO,>3months,NEFT/RTGS,<1L,Sometimes,No_no_need,No_stable,1,1,0,0,1,1,0,1,5,0,1,0,1,0,0,Better_integration,Data_security,No,No_exp,5.0,Comfortable,WhatsApp_chat,3,Lowest_fee,No_fee,4,3,2,4,3,3,No_domestic,No_card,>3000,3,Zoho_QB,0,0,0,0,0,0,1-5,3,Card_not_accepted,Oct-Dec,Yes_significant,Instant_2.5pct,Probably_yes,1
R1327,P3_TradSME,36-45,Tier2,Other SME,3-7yr,25L-1Cr,With CA,1-3months,Cheque,<1L,Rarely,Yes_personal,Yes_severe,1,1,1,1,0,0,0,1,5,1,0,0,1,0,0,Bank_trust,Data_security,No,Yes_very_cautious,2.0,Not_comfortable,Inperson_visit,2,Lowest_fee,1-1.5pct,4,2,1,3,3,2,No_domestic,5L-15L,500-1500,4,Zoho_QB,0,0,0,0,1,1,1-5,3,No_single_view,Jan-Mar,Yes_slightly,Instant_2.5pct,No_only_situational,0
R1328,P3_TradSME,46-55,Metro,Consulting,7+yr,25L-1Cr,CFO,2-4weeks,Cash,<1L,Sometimes,No_no_need,No_stable,1,1,0,0,0,0,1,0,3,0,1,1,1,1,0,All_in_one,Data_security,No,No_bad_exp,4.0,Cautious,CA_setup,5,Lowest_fee,2-2.5pct,4,4,4,3,3,2,Yes_intl_vendors,5L-15L,500-1500,4,Excel,0,0,0,0,1,0,6-20,4,High_bank_charges,Jan-Mar,Yes_significant,Classic_1pct,Maybe,0
R1329,P3_TradSME,36-45,Tier3,Other SME,1-3yr,<25L,With CA,>3months,Cash,<1L,Never,No_planning,Ongoing,1,1,1,1,0,0,0,0,4,1,0,1,1,0,1,Bank_trust,Data_security,No,Yes_open,2.0,Not_comfortable,Phone_agent,3,T+3,<1pct,5,2,3,4,2,3,No_domestic,<1L,500-1500,4,No_system,0,0,0,0,1,0,1-5,4,Cashflow_timing,Oct-Dec,Yes_significant,Classic_1pct,Yes_need_float,1
R1330,P3_TradSME,36-45,Tier2,Real Estate,7+yr,25L-1Cr,With CA,2-4weeks,Credit Card,<1L,Never,No_planning,No_stable,1,1,0,0,0,0,0,0,2,0,0,0,1,0,0,Bank_trust,Not_RBI_regulated,Yes_minor,Yes_very_cautious,4.0,Comfortable,Phone_agent,5,Lowest_fee,1.5-2pct,4,3,1,4,3,2,No_domestic,No_card,Nothing,5,Tally,0,0,0,0,1,0,6-20,5,Card_not_accepted,Jan-Mar,No_change,Classic_1pct,No_only_situational,1
R1331,P3_TradSME,36-45,Tier2,Other SME,7+yr,<25L,Owner alone,1-3months,Credit Card,<1L,Never,No_no_need,No_stable,1,1,1,0,1,1,0,0,5,0,0,0,1,0,1,Better_integration,No_concerns,Yes_significant,Yes_open,4.0,Comfortable,Self_tutorial,2,T+3,1.5-2pct,3,2,2,3,4,3,Not_applicable,5L-15L,1500-3000,5,CA_manages,0,0,0,0,0,0,1-5,2,Cashflow_timing,Apr-Jun,Yes_slightly,Instant_2.5pct,No_only_situational,1
R1332,P3_TradSME,36-45,Tier3,Other SME,7+yr,1Cr-5Cr,Board,2-4weeks,NEFT/RTGS,1L-5L,Frequently,Yes_personal,No_stable,1,1,0,1,0,0,0,0,3,0,0,0,1,1,0,Lower_fee,Data_security,No,No_exp,4.0,Cautious,WhatsApp_chat,2,T+3,>2.5pct,3,3,3,3,4,4,No_domestic,5L-15L,500-1500,4,CA_manages,1,0,0,0,0,0,1-5,4,Cashflow_timing,Jul-Sep,Yes_significant,Instant_2.5pct,No_only_situational,0
R1333,P3_TradSME,46-55,Tier1,Other SME,3-7yr,25L-1Cr,Partner,1-3months,Cash,1L-5L,Sometimes,No_no_need,Ongoing,0,1,0,0,0,0,0,1,2,0,0,0,1,0,1,NA,No_concerns,No,Yes_open,5.0,Cautious,WhatsApp_chat,3,Next_day,<1pct,2,3,2,3,4,3,No_domestic,<1L,500-1500,2,Zoho_QB,0,0,0,0,1,1,6-20,5,Manual_reconciliation,Oct-Dec,Yes_significant,Classic_1pct,Maybe,1
R1334,P3_TradSME,26-35,Tier2,Other SME,3-7yr,1Cr-5Cr,Owner alone,>3months,Cheque,5L-25L,Sometimes,No_planning,Yes_manageable,1,1,1,1,0,0,1,0,5,0,0,0,1,1,1,Better_integration,Data_security,Prefer_not_say,No_bad_exp,3.0,Cautious,WhatsApp_chat,4,Lowest_fee,1.5-2pct,2,2,2,3,3,3,No_domestic,No_card,Nothing,4,Busy_Marg,1,0,1,0,1,0,None,1,GST_complex,Jan-Mar,No_change,Classic_1pct,No_only_situational,1
R1335,P3_TradSME,56+,Metro,Other SME,<1yr,<25L,Owner alone,>3months,NEFT/RTGS,<1L,Sometimes,No_planning,Yes_manageable,1,1,1,1,0,0,1,1,6,0,0,0,1,0,1,Better_support,CA_wont_approve,Yes_minor,No_bad_exp,4.0,Not_comfortable,CA_setup,3,Lowest_fee,No_fee,4,2,3,2,3,3,Yes_intl_vendors,No_card,<500,2,Tally,0,1,0,0,0,0,1-5,1,Cashflow_timing,No_pattern,Yes_significant,Classic_1pct,No_only_situational,1
R1336,P3_TradSME,36-45,Tier1,Real Estate,3-7yr,25L-1Cr,With CA,>3months,UPI,1L-5L,Never,No_no_need,No_stable,1,1,0,0,1,0,1,1,5,1,0,0,1,1,1,Better_support,Hidden_charges,,Yes_very_cautious,5.0,Not_comfortable,Phone_agent,2,Lowest_fee,<1pct,3,2,3,3,3,3,Not_applicable,1L-5L,<500,4,Excel,0,0,0,0,0,0,1-5,4,Cashflow_timing,Consistent,No_change,Classic_1pct,Maybe,0
R1337,P3_TradSME,26-35,Tier2,IT/Software,7+yr,25L-1Cr,Board,1-3months,UPI,1L-5L,Rarely,No_no_need,No_stable,0,1,1,1,1,0,0,0,4,0,0,0,1,0,0,Lower_fee,,Yes_minor,No_bad_exp,5.0,Cautious,Self_tutorial,3,Lowest_fee,1.5-2pct,4,3,2,4,1,3,No_domestic,<1L,Nothing,5,Excel,0,0,0,0,0,0,None,3,GST_complex,Oct-Dec,No_change,Classic_1pct,Probably_yes,0
R1338,P3_TradSME,46-55,Tier2,Consulting,7+yr,<25L,Owner alone,>3months,Cash,<1L,Never,No_planning,Yes_severe,1,0,0,0,1,0,0,0,2,0,1,0,1,0,0,Better_integration,CA_wont_approve,No,No_bad_exp,5.0,Comfortable,Phone_agent,3,Lowest_fee,1.5-2pct,5,2,3,4,3,3,Yes_intl_vendors,1L-5L,1500-3000,4,CA_manages,0,0,0,0,1,0,1-5,4,Manual_reconciliation,Jul-Sep,Yes_slightly,Classic_1pct,Probably_yes,1
R1339,P3_TradSME,46-55,Tier2,Other SME,7+yr,1Cr-5Cr,CFO,<1week,Cheque,<1L,Sometimes,No_no_need,Yes_severe,1,0,1,1,1,0,1,0,5,0,0,0,0,1,0,Lower_fee,Not_RBI_regulated,No,No_bad_exp,4.0,Comfortable,Phone_agent,5,Next_day,>2.5pct,4,2,1,4,3,3,Not_applicable,<1L,1500-3000,3,Busy_Marg,0,0,0,0,0,0,20+,2,No_single_view,Consistent,Yes_slightly,Instant_2.5pct,Probably_yes,3
R1340,P3_TradSME,46-55,Tier3,Other SME,7+yr,1Cr-5Cr,Board,1-3months,UPI,<1L,Sometimes,No_no_need,Yes_manageable,1,1,1,1,1,0,1,0,6,1,1,0,1,0,1,Lower_fee,Not_RBI_regulated,No,No_exp,1.0,Cautious,Phone_agent,5,Next_day,<1pct,4,2,2,4,2,2,Maybe_future,No_card,<500,3,Tally,0,0,0,0,0,1,None,5,Cashflow_timing,Jul-Sep,Decreases,Classic_1pct,Maybe,2
R1341,P3_TradSME,36-45,Tier2,Consulting,3-7yr,25L-1Cr,With CA,>3months,UPI,<1L,Frequently,Yes_personal,No_stable,1,1,1,1,0,0,0,0,4,0,0,1,0,0,1,Lower_fee,Data_security,Yes_minor,Yes_open,,Cautious,CA_setup,1,Lowest_fee,No_fee,2,2,4,3,5,3,Yes_intl_vendors,<1L,Nothing,3,Tally,0,0,0,0,1,1,6-20,5,Cashflow_timing,Jan-Mar,No_change,Classic_1pct,No_only_situational,1
R1342,P3_TradSME,46-55,Tier1,Other SME,1-3yr,25L-1Cr,Board,1-3months,Cash,1L-5L,Rarely,No_no_need,Yes_manageable,1,1,1,0,0,0,0,0,3,0,0,0,1,0,0,Lower_fee,Hidden_charges,Yes_significant,No_exp,5.0,Cautious,CA_setup,3,Next_day,2-2.5pct,3,3,2,4,2,2,Not_applicable,1L-5L,>3000,4,Tally,0,0,0,0,1,1,None,3,High_bank_charges,Jul-Sep,Yes_slightly,Instant_2.5pct,No_only_situational,1
R1343,P3_TradSME,46-55,Tier1,Real Estate,7+yr,1Cr-5Cr,Owner alone,>3months,NEFT/RTGS,<1L,Sometimes,No_no_need,Yes_manageable,1,0,0,1,0,0,1,0,3,0,0,0,1,1,0,Lower_fee,Platform_shutdown,No,No_exp,4.0,Very_comfortable,Inperson_visit,2,Same_day,No_fee,3,2,2,4,3,3,No_domestic,<1L,<500,4,No_system,0,0,0,0,0,0,6-20,5,Cashflow_timing,Consistent,No_change,Instant_2.5pct,Maybe,2
R1344,P3_TradSME,56+,Tier3,Real Estate,7+yr,25L-1Cr,With CA,>3months,Cash,1L-5L,Rarely,No_planning,Yes_manageable,1,0,1,0,1,1,1,0,5,0,1,0,1,0,1,Better_support,Not_RBI_regulated,Yes_minor,Yes_very_cautious,1.0,Comfortable,WhatsApp_chat,1,Lowest_fee,1.5-2pct,3,3,2,2,3,3,Yes_intl_vendors,1L-5L,<500,4,Excel,0,0,0,0,1,0,1-5,3,GST_complex,No_pattern,Yes_slightly,Classic_1pct,No_only_situational,0
R1345,P3_TradSME,18-25,Tier3,Other SME,7+yr,1Cr-5Cr,With CA,>3months,NEFT/RTGS,<1L,Rarely,No_planning,No_stable,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,Better_integration,Not_RBI_regulated,Yes_minor,No_exp,5.0,Not_comfortable,Phone_agent,1,Next_day,2-2.5pct,4,3,2,4,3,4,Maybe_future,5L-15L,500-1500,5,Tally,0,0,0,0,0,0,6-20,5,Card_not_accepted,Consistent,Yes_significant,Classic_1pct,No_only_situational,1
R1346,P3_TradSME,46-55,Tier2,Real Estate,1-3yr,<25L,Owner alone,1-3months,UPI,1L-5L,Never,No_planning,No_stable,1,1,0,1,0,0,1,0,4,1,0,0,1,0,0,All_in_one,Platform_shutdown,No,No_exp,4.0,Not_comfortable,CA_setup,4,T+3,1.5-2pct,3,3,2,4,2,2,No_domestic,1L-5L,500-1500,2,Excel,0,0,0,0,0,0,None,4,Cashflow_timing,Jan-Mar,Yes_slightly,Classic_1pct,No_only_situational,1
R1347,P3_TradSME,26-35,Tier3,Other SME,7+yr,<25L,Partner,2-4weeks,Cheque,1L-5L,Sometimes,No_no_need,Yes_manageable,1,0,0,1,1,0,0,1,4,0,1,0,1,0,0,Better_support,Not_RBI_regulated,No,No_bad_exp,4.0,Cautious,Self_tutorial,2,Next_day,1-1.5pct,4,3,3,4,2,3,No_domestic,No_card,Nothing,3,Busy_Marg,0,0,0,0,0,0,6-20,3,GST_complex,Consistent,Yes_slightly,Classic_1pct,Yes_need_float,2
R1348,P3_TradSME,36-45,Tier2,Other SME,7+yr,25L-1Cr,Owner alone,>3months,NEFT/RTGS,<1L,Never,No_planning,Ongoing,0,1,0,1,1,0,0,0,3,0,0,0,1,1,1,Bank_trust,Hidden_charges,Prefer_not_say,No_exp,5.0,Comfortable,Phone_agent,2,T+3,<1pct,5,1,3,3,2,3,Not_applicable,1L-5L,Nothing,3,No_system,0,1,0,0,1,0,1-5,3,Manual_reconciliation,Oct-Dec,No_change,Classic_1pct,Probably_yes,2
R1349,P3_TradSME,36-45,Tier3,Other SME,1-3yr,25L-1Cr,With CA,<1week,NEFT/RTGS,>25L,Rarely,Yes_personal,Ongoing,1,1,1,0,1,0,1,0,5,0,0,0,1,0,0,Bank_trust,CA_wont_approve,Yes_minor,No_exp,5.0,Cautious,Phone_agent,2,Next_day,1.5-2pct,4,4,4,3,3,3,No_domestic,<1L,500-1500,5,Zoho_QB,0,0,0,0,1,1,6-20,3,Card_not_accepted,Apr-Jun,Yes_slightly,Instant_2.5pct,Maybe,1
R1350,P3_TradSME,56+,Tier1,Real Estate,7+yr,25L-1Cr,CFO,>3months,Cash,<1L,Rarely,No_no_need,Ongoing,1,1,1,0,0,0,0,0,3,0,1,0,1,0,0,Better_integration,Not_RBI_regulated,Prefer_not_say,Yes_very_cautious,5.0,Cautious,CA_setup,5,Lowest_fee,1.5-2pct,3,3,2,3,3,4,No_domestic,5L-15L,Nothing,4,Excel,0,0,0,0,0,0,1-5,4,Card_not_accepted,Jul-Sep,Decreases,Instant_2.5pct,Maybe,3
R1351,P3_TradSME,56+,Tier2,Other SME,7+yr,<25L,With CA,1-3months,NEFT/RTGS,5L-25L,Rarely,No_no_need,Yes_manageable,1,1,0,1,0,0,0,0,3,0,0,0,1,0,0,Lower_fee,Hidden_charges,No,No_bad_exp,4.0,Cautious,CA_setup,3,Next_day,2-2.5pct,4,3,3,3,2,2,No_domestic,No_card,Nothing,5,Tally,0,0,0,0,1,1,6-20,2,Manual_reconciliation,Jan-Mar,Yes_slightly,Classic_1pct,Probably_yes,1
R1352,P3_TradSME,36-45,Tier2,Other SME,3-7yr,<25L,Owner alone,1-3months,UPI,<1L,Sometimes,Yes_personal,Ongoing,1,0,1,1,0,1,0,0,4,0,0,0,1,0,0,Better_integration,Platform_shutdown,No,No_bad_exp,2.0,Comfortable,CA_setup,3,Lowest_fee,No_fee,3,3,3,4,4,3,No_domestic,>15L,<500,4,Tally,1,0,0,0,0,1,6-20,2,High_bank_charges,Apr-Jun,Yes_significant,Classic_1pct,No_only_situational,1
